id,vehicleId,vehicleName,latitude,longitude,speed,heading,status,timestamp,fuelLevel,engineStatus,roadCondition,trafficCondition,hour
1114,veh-0005,Vehicle_0005,37.4858319,127.0486339,54.56,53.94,FAST,2025-01-15 08:38:33,28.47,RUNNING,normal,normal,8
1115,veh-0005,Vehicle_0005,37.4859129,127.0487741,54.56,53.94,FAST,2025-01-15 08:38:34,28.41,RUNNING,normal,normal,8
1116,veh-0005,Vehicle_0005,37.4859939,127.0489143,54.56,53.94,FAST,2025-01-15 08:38:35,28.34,RUNNING,normal,normal,8
1117,veh-0005,Vehicle_0005,37.4860749,127.0490544,54.56,53.94,FAST,2025-01-15 08:38:36,28.28,RUNNING,normal,normal,8
1118,veh-0005,Vehicle_0005,37.4861559,127.0491946,54.56,53.94,FAST,2025-01-15 08:38:37,28.21,RUNNING,normal,normal,8
1119,veh-0005,Vehicle_0005,37.4862369,127.0493348,54.56,53.94,FAST,2025-01-15 08:38:38,28.15,RUNNING,normal,normal,8
1120,veh-0005,Vehicle_0005,37.4863179,127.049475,53.65,56.16,FAST,2025-01-15 08:38:39,28.08,RUNNING,normal,heavy,8
1121,veh-0005,Vehicle_0005,37.4863951,127.0496201,53.65,56.16,FAST,2025-01-15 08:38:40,28.02,RUNNING,normal,heavy,8
1122,veh-0005,Vehicle_0005,37.4864723,127.0497653,53.65,56.16,FAST,2025-01-15 08:38:41,27.96,RUNNING,normal,heavy,8
1123,veh-0005,Vehicle_0005,37.4865496,127.0499104,53.65,56.16,FAST,2025-01-15 08:38:42,27.89,RUNNING,normal,heavy,8
1124,veh-0005,Vehicle_0005,37.4866268,127.0500556,53.65,56.16,FAST,2025-01-15 08:38:43,27.83,RUNNING,normal,heavy,8
1125,veh-0005,Vehicle_0005,37.486704,127.0502008,53.65,56.16,FAST,2025-01-15 08:38:44,27.77,RUNNING,normal,heavy,8
1126,veh-0005,Vehicle_0005,37.4867812,127.0503459,49.86,57.95,NORMAL,2025-01-15 08:38:45,27.71,RUNNING,normal,heavy,8
1127,veh-0005,Vehicle_0005,37.4868868,127.0505585,46.07,154.77,NORMAL,2025-01-15 08:38:46,27.65,RUNNING,curve,heavy,8
1128,veh-0005,Vehicle_0005,37.4867829,127.0506202,48.0,158.18,NORMAL,2025-01-15 08:38:47,27.59,RUNNING,normal,normal,8
1129,veh-0005,Vehicle_0005,37.4866721,127.0506761,49.93,157.77,NORMAL,2025-01-15 08:38:48,27.53,RUNNING,normal,normal,8
1130,veh-0005,Vehicle_0005,37.4865799,127.0507236,49.83,156.64,NORMAL,2025-01-15 08:38:49,27.47,RUNNING,normal,normal,8
1131,veh-0005,Vehicle_0005,37.4864592,127.0507893,49.83,156.64,NORMAL,2025-01-15 08:38:50,27.41,RUNNING,normal,normal,8
1132,veh-0005,Vehicle_0005,37.4863385,127.050855,49.83,156.64,NORMAL,2025-01-15 08:38:51,27.35,RUNNING,normal,normal,8
1133,veh-0005,Vehicle_0005,37.4862178,127.0509207,49.83,156.64,NORMAL,2025-01-15 08:38:52,27.29,RUNNING,normal,normal,8
1134,veh-0005,Vehicle_0005,37.4860971,127.0509864,49.83,156.64,NORMAL,2025-01-15 08:38:53,27.23,RUNNING,normal,normal,8
1135,veh-0005,Vehicle_0005,37.4859764,127.0510522,49.83,156.64,NORMAL,2025-01-15 08:38:54,27.17,RUNNING,normal,normal,8
1136,veh-0005,Vehicle_0005,37.4858557,127.0511179,49.83,156.64,NORMAL,2025-01-15 08:38:55,27.11,RUNNING,normal,normal,8
1137,veh-0005,Vehicle_0005,37.485735,127.0511836,49.83,156.64,NORMAL,2025-01-15 08:38:56,27.05,RUNNING,normal,normal,8
1138,veh-0005,Vehicle_0005,37.4856143,127.0512493,46.04,157.13,NORMAL,2025-01-15 08:38:57,27.0,RUNNING,intersection,normal,8
1139,veh-0005,Vehicle_0005,37.4855014,127.0513093,46.04,157.13,NORMAL,2025-01-15 08:38:58,26.94,RUNNING,intersection,normal,8
1140,veh-0005,Vehicle_0005,37.4853885,127.0513693,46.04,157.13,NORMAL,2025-01-15 08:38:59,26.88,RUNNING,intersection,normal,8
1141,veh-0005,Vehicle_0005,37.4852756,127.0514293,46.04,157.13,NORMAL,2025-01-15 08:39:00,26.83,RUNNING,intersection,normal,8
1142,veh-0005,Vehicle_0005,37.4851627,127.0514893,46.04,157.13,NORMAL,2025-01-15 08:39:01,26.77,RUNNING,intersection,normal,8
1143,veh-0005,Vehicle_0005,37.4850498,127.0515493,46.04,157.13,NORMAL,2025-01-15 08:39:02,26.72,RUNNING,intersection,normal,8
1144,veh-0005,Vehicle_0005,37.4849369,127.0516094,46.04,157.13,NORMAL,2025-01-15 08:39:03,26.66,RUNNING,intersection,normal,8
1145,veh-0005,Vehicle_0005,37.484824,127.0516694,46.04,157.13,NORMAL,2025-01-15 08:39:04,26.6,RUNNING,intersection,normal,8
1146,veh-0005,Vehicle_0005,37.4847111,127.0517294,46.04,157.13,NORMAL,2025-01-15 08:39:05,26.55,RUNNING,intersection,normal,8
1147,veh-0005,Vehicle_0005,37.4845982,127.0517894,46.04,157.13,NORMAL,2025-01-15 08:39:06,26.49,RUNNING,intersection,normal,8
1148,veh-0005,Vehicle_0005,37.4844853,127.0518494,46.04,157.13,NORMAL,2025-01-15 08:39:07,26.44,RUNNING,intersection,normal,8
1149,veh-0005,Vehicle_0005,37.4843724,127.0519094,47.97,155.22,NORMAL,2025-01-15 08:39:08,26.38,RUNNING,normal,normal,8
1150,veh-0005,Vehicle_0005,37.4842954,127.0519542,46.9,155.25,NORMAL,2025-01-15 08:39:09,26.32,RUNNING,normal,heavy,8
1151,veh-0005,Vehicle_0005,37.4841822,127.0520199,46.9,155.25,NORMAL,2025-01-15 08:39:10,26.26,RUNNING,normal,heavy,8
1152,veh-0005,Vehicle_0005,37.4840691,127.0520857,46.9,155.25,NORMAL,2025-01-15 08:39:11,26.21,RUNNING,normal,heavy,8
1153,veh-0005,Vehicle_0005,37.4839559,127.0521514,46.9,155.25,NORMAL,2025-01-15 08:39:12,26.15,RUNNING,normal,heavy,8
1154,veh-0005,Vehicle_0005,37.4838427,127.0522172,46.9,155.25,NORMAL,2025-01-15 08:39:13,26.09,RUNNING,normal,heavy,8
1155,veh-0005,Vehicle_0005,37.4837296,127.0522829,46.9,155.25,NORMAL,2025-01-15 08:39:14,26.04,RUNNING,normal,heavy,8
1156,veh-0005,Vehicle_0005,37.4836164,127.0523487,46.9,155.25,NORMAL,2025-01-15 08:39:15,25.98,RUNNING,normal,heavy,8
1157,veh-0005,Vehicle_0005,37.4835032,127.0524144,46.9,155.25,NORMAL,2025-01-15 08:39:16,25.92,RUNNING,normal,heavy,8
1158,veh-0005,Vehicle_0005,37.4833901,127.0524802,46.9,155.25,NORMAL,2025-01-15 08:39:17,25.87,RUNNING,normal,heavy,8
1159,veh-0005,Vehicle_0005,37.4832769,127.0525459,48.83,157.34,NORMAL,2025-01-15 08:39:18,25.81,RUNNING,normal,normal,8
1160,veh-0005,Vehicle_0005,37.4831214,127.0526277,50.75,157.2,FAST,2025-01-15 08:39:19,25.75,RUNNING,normal,normal,8
1161,veh-0005,Vehicle_0005,37.4830033,127.0526902,50.75,157.2,FAST,2025-01-15 08:39:20,25.69,RUNNING,normal,normal,8
1162,veh-0005,Vehicle_0005,37.4828852,127.0527528,50.75,157.2,FAST,2025-01-15 08:39:21,25.63,RUNNING,normal,normal,8
1163,veh-0005,Vehicle_0005,37.4827671,127.0528153,50.75,157.2,FAST,2025-01-15 08:39:22,25.56,RUNNING,normal,normal,8
1164,veh-0005,Vehicle_0005,37.482649,127.0528779,50.75,157.2,FAST,2025-01-15 08:39:23,25.5,RUNNING,normal,normal,8
1165,veh-0005,Vehicle_0005,37.482531,127.0529404,50.75,157.2,FAST,2025-01-15 08:39:24,25.44,RUNNING,normal,normal,8
1166,veh-0005,Vehicle_0005,37.4824129,127.053003,50.75,157.2,FAST,2025-01-15 08:39:25,25.38,RUNNING,normal,normal,8
1167,veh-0005,Vehicle_0005,37.4822948,127.0530655,50.75,157.2,FAST,2025-01-15 08:39:26,25.32,RUNNING,normal,normal,8
1168,veh-0005,Vehicle_0005,37.4821767,127.0531281,50.75,157.2,FAST,2025-01-15 08:39:27,25.26,RUNNING,normal,normal,8
1169,veh-0005,Vehicle_0005,37.4820586,127.0531906,50.54,158.72,FAST,2025-01-15 08:39:28,25.2,RUNNING,normal,normal,8
1170,veh-0005,Vehicle_0005,37.4819255,127.0532559,50.54,158.72,FAST,2025-01-15 08:39:29,25.14,RUNNING,normal,normal,8
1171,veh-0005,Vehicle_0005,37.4817925,127.0533212,50.54,158.72,FAST,2025-01-15 08:39:30,25.08,RUNNING,normal,normal,8
1172,veh-0005,Vehicle_0005,37.4816595,127.0533865,50.54,158.72,FAST,2025-01-15 08:39:31,25.02,RUNNING,normal,normal,8
1173,veh-0005,Vehicle_0005,37.4815264,127.0534519,50.54,158.72,FAST,2025-01-15 08:39:32,24.96,RUNNING,normal,normal,8
1174,veh-0005,Vehicle_0005,37.4813934,127.0535172,50.54,158.72,FAST,2025-01-15 08:39:33,24.9,RUNNING,normal,normal,8
1175,veh-0005,Vehicle_0005,37.4812603,127.0535825,46.75,154.21,NORMAL,2025-01-15 08:39:34,24.84,RUNNING,normal,heavy,8
1176,veh-0005,Vehicle_0005,37.481054,127.0537081,46.47,145.62,NORMAL,2025-01-15 08:39:35,24.78,RUNNING,normal,normal,8
1177,veh-0005,Vehicle_0005,37.4809467,127.0538006,46.47,145.62,NORMAL,2025-01-15 08:39:36,24.73,RUNNING,normal,normal,8
1178,veh-0005,Vehicle_0005,37.4808394,127.0538931,42.68,142.26,NORMAL,2025-01-15 08:39:37,24.68,RUNNING,normal,heavy,8
1179,veh-0005,Vehicle_0005,37.4807541,127.0539763,42.68,142.26,NORMAL,2025-01-15 08:39:38,24.62,RUNNING,normal,heavy,8
1180,veh-0005,Vehicle_0005,37.4806689,127.0540594,42.68,142.26,NORMAL,2025-01-15 08:39:39,24.57,RUNNING,normal,heavy,8
1181,veh-0005,Vehicle_0005,37.4805836,127.0541426,42.68,142.26,NORMAL,2025-01-15 08:39:40,24.52,RUNNING,normal,heavy,8
1182,veh-0005,Vehicle_0005,37.4804983,127.0542258,42.68,142.26,NORMAL,2025-01-15 08:39:41,24.46,RUNNING,normal,heavy,8
1183,veh-0005,Vehicle_0005,37.480413,127.0543089,42.68,142.26,NORMAL,2025-01-15 08:39:42,24.41,RUNNING,normal,heavy,8
1184,veh-0005,Vehicle_0005,37.4803278,127.0543921,42.68,142.26,NORMAL,2025-01-15 08:39:43,24.36,RUNNING,normal,heavy,8
1185,veh-0005,Vehicle_0005,37.4802425,127.0544753,42.68,142.26,NORMAL,2025-01-15 08:39:44,24.31,RUNNING,normal,heavy,8
1186,veh-0005,Vehicle_0005,37.4801572,127.0545584,42.68,142.26,NORMAL,2025-01-15 08:39:45,24.25,RUNNING,normal,heavy,8
1187,veh-0005,Vehicle_0005,37.4800719,127.0546416,42.68,142.26,NORMAL,2025-01-15 08:39:46,24.2,RUNNING,normal,heavy,8
1188,veh-0005,Vehicle_0005,37.4799867,127.0547248,42.68,142.26,NORMAL,2025-01-15 08:39:47,24.15,RUNNING,normal,heavy,8
1189,veh-0005,Vehicle_0005,37.4799014,127.0548079,42.68,142.26,NORMAL,2025-01-15 08:39:48,24.1,RUNNING,normal,heavy,8
1190,veh-0005,Vehicle_0005,37.4798161,127.0548911,42.68,142.26,NORMAL,2025-01-15 08:39:49,24.04,RUNNING,normal,heavy,8
1191,veh-0005,Vehicle_0005,37.4797308,127.0549743,42.68,142.26,NORMAL,2025-01-15 08:39:50,23.99,RUNNING,normal,heavy,8
1192,veh-0005,Vehicle_0005,37.4796456,127.0550574,42.68,142.26,NORMAL,2025-01-15 08:39:51,23.94,RUNNING,normal,heavy,8
1193,veh-0005,Vehicle_0005,37.4795603,127.0551406,42.68,142.26,NORMAL,2025-01-15 08:39:52,23.88,RUNNING,normal,heavy,8
1194,veh-0005,Vehicle_0005,37.479475,127.0552238,42.68,142.26,NORMAL,2025-01-15 08:39:53,23.83,RUNNING,normal,heavy,8
1195,veh-0005,Vehicle_0005,37.4793897,127.0553069,42.68,142.26,NORMAL,2025-01-15 08:39:54,23.78,RUNNING,normal,heavy,8
1196,veh-0005,Vehicle_0005,37.4793045,127.0553901,42.68,142.26,NORMAL,2025-01-15 08:39:55,23.73,RUNNING,normal,heavy,8
1197,veh-0005,Vehicle_0005,37.4792192,127.0554733,42.68,142.26,NORMAL,2025-01-15 08:39:56,23.67,RUNNING,normal,heavy,8
1198,veh-0005,Vehicle_0005,37.4791339,127.0555564,42.68,142.26,NORMAL,2025-01-15 08:39:57,23.62,RUNNING,normal,heavy,8
1199,veh-0005,Vehicle_0005,37.4790486,127.0556396,42.68,142.26,NORMAL,2025-01-15 08:39:58,23.57,RUNNING,normal,heavy,8
1200,veh-0005,Vehicle_0005,37.4789634,127.0557228,42.68,142.26,NORMAL,2025-01-15 08:39:59,23.52,RUNNING,normal,heavy,8
1201,veh-0005,Vehicle_0005,37.4788781,127.0558059,42.68,142.26,NORMAL,2025-01-15 08:40:00,23.46,RUNNING,normal,heavy,8
1202,veh-0005,Vehicle_0005,37.4787928,127.0558891,42.68,142.26,NORMAL,2025-01-15 08:40:01,23.41,RUNNING,normal,heavy,8
1203,veh-0005,Vehicle_0005,37.4787075,127.0559723,42.68,142.26,NORMAL,2025-01-15 08:40:02,23.36,RUNNING,normal,heavy,8
1204,veh-0005,Vehicle_0005,37.4786223,127.0560554,42.68,142.26,NORMAL,2025-01-15 08:40:03,23.31,RUNNING,normal,heavy,8
1205,veh-0005,Vehicle_0005,37.478537,127.0561386,44.61,143.26,NORMAL,2025-01-15 08:40:04,23.25,RUNNING,normal,normal,8
1206,veh-0005,Vehicle_0005,37.4784393,127.0562305,44.61,143.26,NORMAL,2025-01-15 08:40:05,23.2,RUNNING,normal,normal,8
1207,veh-0005,Vehicle_0005,37.4783415,127.0563224,44.61,143.26,NORMAL,2025-01-15 08:40:06,23.14,RUNNING,normal,normal,8
1208,veh-0005,Vehicle_0005,37.4782438,127.0564144,44.61,143.26,NORMAL,2025-01-15 08:40:07,23.09,RUNNING,normal,normal,8
1209,veh-0005,Vehicle_0005,37.4781461,127.0565063,44.61,143.26,NORMAL,2025-01-15 08:40:08,23.03,RUNNING,normal,normal,8
1210,veh-0005,Vehicle_0005,37.4780483,127.0565982,44.61,143.26,NORMAL,2025-01-15 08:40:09,22.98,RUNNING,normal,normal,8
1211,veh-0005,Vehicle_0005,37.4779506,127.0566901,44.61,143.26,NORMAL,2025-01-15 08:40:10,22.92,RUNNING,normal,normal,8
1212,veh-0005,Vehicle_0005,37.4778528,127.0567821,44.61,143.26,NORMAL,2025-01-15 08:40:11,22.87,RUNNING,normal,normal,8
1213,veh-0005,Vehicle_0005,37.4777551,127.056874,46.54,132.22,NORMAL,2025-01-15 08:40:12,22.81,RUNNING,gentle_curve,normal,8
1214,veh-0005,Vehicle_0005,37.4776597,127.0570065,46.54,132.22,NORMAL,2025-01-15 08:40:13,22.76,RUNNING,gentle_curve,normal,8
1215,veh-0005,Vehicle_0005,37.4775642,127.0571391,48.46,140.9,NORMAL,2025-01-15 08:40:14,22.7,RUNNING,normal,normal,8
1216,veh-0005,Vehicle_0005,37.4774656,127.0572401,48.46,140.9,NORMAL,2025-01-15 08:40:15,22.64,RUNNING,normal,normal,8
1217,veh-0005,Vehicle_0005,37.4773671,127.057341,48.46,140.9,NORMAL,2025-01-15 08:40:16,22.58,RUNNING,normal,normal,8
1218,veh-0005,Vehicle_0005,37.4772685,127.0574419,48.46,140.9,NORMAL,2025-01-15 08:40:17,22.52,RUNNING,normal,normal,8
1219,veh-0005,Vehicle_0005,37.4771699,127.0575429,48.46,140.9,NORMAL,2025-01-15 08:40:18,22.46,RUNNING,normal,normal,8
1220,veh-0005,Vehicle_0005,37.4770713,127.0576439,48.46,140.9,NORMAL,2025-01-15 08:40:19,22.4,RUNNING,normal,normal,8
1221,veh-0005,Vehicle_0005,37.4769728,127.0577448,48.46,140.9,NORMAL,2025-01-15 08:40:20,22.35,RUNNING,normal,normal,8
1222,veh-0005,Vehicle_0005,37.4768742,127.0578457,48.46,140.9,NORMAL,2025-01-15 08:40:21,22.29,RUNNING,normal,normal,8
1223,veh-0005,Vehicle_0005,37.4767756,127.0579467,48.46,140.9,NORMAL,2025-01-15 08:40:22,22.23,RUNNING,normal,normal,8
1224,veh-0005,Vehicle_0005,37.476677,127.0580477,48.46,140.9,NORMAL,2025-01-15 08:40:23,22.17,RUNNING,normal,normal,8
1225,veh-0005,Vehicle_0005,37.4765784,127.0581486,48.46,140.9,NORMAL,2025-01-15 08:40:24,22.11,RUNNING,normal,normal,8
1226,veh-0005,Vehicle_0005,37.4764799,127.0582495,48.46,140.9,NORMAL,2025-01-15 08:40:25,22.05,RUNNING,normal,normal,8
1227,veh-0005,Vehicle_0005,37.4763813,127.0583505,44.68,142.2,NORMAL,2025-01-15 08:40:26,22.0,RUNNING,normal,heavy,8
1228,veh-0005,Vehicle_0005,37.4762904,127.0584393,44.68,142.2,NORMAL,2025-01-15 08:40:27,21.94,RUNNING,normal,heavy,8
1229,veh-0005,Vehicle_0005,37.4761996,127.0585281,44.68,142.2,NORMAL,2025-01-15 08:40:28,21.89,RUNNING,normal,heavy,8
1230,veh-0005,Vehicle_0005,37.4761087,127.058617,44.68,142.2,NORMAL,2025-01-15 08:40:29,21.84,RUNNING,normal,heavy,8
1231,veh-0005,Vehicle_0005,37.4760178,127.0587058,44.68,142.2,NORMAL,2025-01-15 08:40:30,21.78,RUNNING,normal,heavy,8
1232,veh-0005,Vehicle_0005,37.475927,127.0587946,44.68,142.2,NORMAL,2025-01-15 08:40:31,21.73,RUNNING,normal,heavy,8
1233,veh-0005,Vehicle_0005,37.4758361,127.0588834,44.68,142.2,NORMAL,2025-01-15 08:40:32,21.67,RUNNING,normal,heavy,8
1234,veh-0005,Vehicle_0005,37.4757452,127.0589722,44.68,142.2,NORMAL,2025-01-15 08:40:33,21.62,RUNNING,normal,heavy,8
1235,veh-0005,Vehicle_0005,37.4756543,127.0590611,44.68,142.2,NORMAL,2025-01-15 08:40:34,21.56,RUNNING,normal,heavy,8
1236,veh-0005,Vehicle_0005,37.4755635,127.0591499,44.68,142.2,NORMAL,2025-01-15 08:40:35,21.51,RUNNING,normal,heavy,8
1237,veh-0005,Vehicle_0005,37.4754726,127.0592387,46.6,143.29,NORMAL,2025-01-15 08:40:36,21.45,RUNNING,normal,normal,8
1238,veh-0005,Vehicle_0005,37.4753683,127.0593367,46.6,143.29,NORMAL,2025-01-15 08:40:37,21.39,RUNNING,normal,normal,8
1239,veh-0005,Vehicle_0005,37.475264,127.0594347,46.6,143.29,NORMAL,2025-01-15 08:40:38,21.34,RUNNING,normal,normal,8
1240,veh-0005,Vehicle_0005,37.4751597,127.0595327,47.75,143.29,NORMAL,2025-01-15 08:40:39,21.28,RUNNING,normal,normal,8
1241,veh-0005,Vehicle_0005,37.4750158,127.0596679,43.97,143.81,NORMAL,2025-01-15 08:40:40,21.23,RUNNING,normal,heavy,8
1242,veh-0005,Vehicle_0005,37.4749014,127.0597733,43.97,143.81,NORMAL,2025-01-15 08:40:41,21.17,RUNNING,normal,heavy,8
1243,veh-0005,Vehicle_0005,37.4747871,127.0598788,43.97,143.81,NORMAL,2025-01-15 08:40:42,21.12,RUNNING,normal,heavy,8
1244,veh-0005,Vehicle_0005,37.4746727,127.0599842,45.89,145.53,NORMAL,2025-01-15 08:40:43,21.06,RUNNING,normal,normal,8
1245,veh-0005,Vehicle_0005,37.4745643,127.060078,45.89,145.53,NORMAL,2025-01-15 08:40:44,21.01,RUNNING,normal,normal,8
1246,veh-0005,Vehicle_0005,37.4744559,127.0601718,45.89,145.53,NORMAL,2025-01-15 08:40:45,20.95,RUNNING,normal,normal,8
1247,veh-0005,Vehicle_0005,37.4743475,127.0602655,45.89,145.53,NORMAL,2025-01-15 08:40:46,20.89,RUNNING,normal,normal,8
1248,veh-0005,Vehicle_0005,37.4742391,127.0603593,45.89,145.53,NORMAL,2025-01-15 08:40:47,20.84,RUNNING,normal,normal,8
1249,veh-0005,Vehicle_0005,37.4741307,127.0604531,42.11,142.68,NORMAL,2025-01-15 08:40:48,20.79,RUNNING,normal,heavy,8
1250,veh-0005,Vehicle_0005,37.4740273,127.0605525,42.11,142.68,NORMAL,2025-01-15 08:40:49,20.73,RUNNING,normal,heavy,8
1251,veh-0005,Vehicle_0005,37.4739238,127.0606518,42.11,142.68,NORMAL,2025-01-15 08:40:50,20.68,RUNNING,normal,heavy,8
1252,veh-0005,Vehicle_0005,37.4738204,127.0607512,44.03,141.13,NORMAL,2025-01-15 08:40:51,20.63,RUNNING,normal,heavy,8
1253,veh-0005,Vehicle_0005,37.4737755,127.0607968,45.96,141.63,NORMAL,2025-01-15 08:40:52,20.57,RUNNING,normal,normal,8
1254,veh-0005,Vehicle_0005,37.4736851,127.060887,45.96,141.63,NORMAL,2025-01-15 08:40:53,20.52,RUNNING,normal,normal,8
1255,veh-0005,Vehicle_0005,37.4735946,127.0609773,45.96,141.63,NORMAL,2025-01-15 08:40:54,20.46,RUNNING,normal,normal,8
1256,veh-0005,Vehicle_0005,37.4735042,127.0610675,45.96,141.63,NORMAL,2025-01-15 08:40:55,20.4,RUNNING,normal,normal,8
1257,veh-0005,Vehicle_0005,37.4734137,127.0611577,45.96,141.63,NORMAL,2025-01-15 08:40:56,20.35,RUNNING,normal,normal,8
1258,veh-0005,Vehicle_0005,37.4733233,127.0612479,45.96,141.63,NORMAL,2025-01-15 08:40:57,20.29,RUNNING,normal,normal,8
1259,veh-0005,Vehicle_0005,37.4732329,127.0613382,45.96,141.63,NORMAL,2025-01-15 08:40:58,20.24,RUNNING,normal,normal,8
1260,veh-0005,Vehicle_0005,37.4731424,127.0614284,45.96,141.63,NORMAL,2025-01-15 08:40:59,20.18,RUNNING,normal,normal,8
1261,veh-0005,Vehicle_0005,37.473052,127.0615186,45.96,141.63,NORMAL,2025-01-15 08:41:00,20.12,RUNNING,normal,normal,8
1262,veh-0005,Vehicle_0005,37.4729616,127.0616088,45.96,141.63,NORMAL,2025-01-15 08:41:01,20.07,RUNNING,normal,normal,8
1263,veh-0005,Vehicle_0005,37.4728711,127.0616991,45.96,141.63,NORMAL,2025-01-15 08:41:02,20.01,RUNNING,normal,normal,8
1264,veh-0005,Vehicle_0005,37.4727807,127.0617893,45.96,141.63,NORMAL,2025-01-15 08:41:03,19.96,RUNNING,normal,normal,8
1265,veh-0005,Vehicle_0005,37.4726902,127.0618795,45.96,141.63,NORMAL,2025-01-15 08:41:04,19.9,RUNNING,normal,normal,8
1266,veh-0005,Vehicle_0005,37.4725998,127.0619697,45.96,141.63,NORMAL,2025-01-15 08:41:05,19.84,RUNNING,normal,normal,8
1267,veh-0005,Vehicle_0005,37.4725094,127.06206,45.96,141.63,NORMAL,2025-01-15 08:41:06,19.79,RUNNING,normal,normal,8
1268,veh-0005,Vehicle_0005,37.4724189,127.0621502,45.96,141.63,NORMAL,2025-01-15 08:41:07,19.73,RUNNING,normal,normal,8
1269,veh-0005,Vehicle_0005,37.4723285,127.0622404,45.96,141.63,NORMAL,2025-01-15 08:41:08,19.68,RUNNING,normal,normal,8
1270,veh-0005,Vehicle_0005,37.472238,127.0623306,45.96,141.63,NORMAL,2025-01-15 08:41:09,19.62,RUNNING,normal,normal,8
1271,veh-0005,Vehicle_0005,37.4721476,127.0624209,45.96,141.63,NORMAL,2025-01-15 08:41:10,19.56,RUNNING,normal,normal,8
1272,veh-0005,Vehicle_0005,37.4720572,127.0625111,45.96,141.63,NORMAL,2025-01-15 08:41:11,19.51,RUNNING,normal,normal,8
1273,veh-0005,Vehicle_0005,37.4719667,127.0626013,45.96,141.63,NORMAL,2025-01-15 08:41:12,19.45,RUNNING,normal,normal,8
1274,veh-0005,Vehicle_0005,37.4718763,127.0626915,45.96,141.63,NORMAL,2025-01-15 08:41:13,19.4,RUNNING,normal,normal,8
1275,veh-0005,Vehicle_0005,37.4717859,127.0627818,45.96,141.63,NORMAL,2025-01-15 08:41:14,19.34,RUNNING,normal,normal,8
1276,veh-0005,Vehicle_0005,37.4716954,127.062872,45.96,141.63,NORMAL,2025-01-15 08:41:15,19.28,RUNNING,normal,normal,8
1277,veh-0005,Vehicle_0005,37.471605,127.0629622,45.96,141.63,NORMAL,2025-01-15 08:41:16,19.23,RUNNING,normal,normal,8
1278,veh-0005,Vehicle_0005,37.4715145,127.0630524,45.96,141.63,NORMAL,2025-01-15 08:41:17,19.17,RUNNING,normal,normal,8
1279,veh-0005,Vehicle_0005,37.4714241,127.0631427,45.96,141.63,NORMAL,2025-01-15 08:41:18,19.12,RUNNING,normal,normal,8
1280,veh-0005,Vehicle_0005,37.4713337,127.0632329,45.96,141.63,NORMAL,2025-01-15 08:41:19,19.06,RUNNING,normal,normal,8
1281,veh-0005,Vehicle_0005,37.4712432,127.0633231,45.96,141.63,NORMAL,2025-01-15 08:41:20,19.01,RUNNING,normal,normal,8
1282,veh-0005,Vehicle_0005,37.4711528,127.0634133,45.96,141.63,NORMAL,2025-01-15 08:41:21,18.95,RUNNING,normal,normal,8
1283,veh-0005,Vehicle_0005,37.4710623,127.0635036,45.96,141.63,NORMAL,2025-01-15 08:41:22,18.89,RUNNING,normal,normal,8
1284,veh-0005,Vehicle_0005,37.4709719,127.0635938,45.96,141.63,NORMAL,2025-01-15 08:41:23,18.84,RUNNING,normal,normal,8
1285,veh-0005,Vehicle_0005,37.4708815,127.063684,45.96,141.63,NORMAL,2025-01-15 08:41:24,18.78,RUNNING,normal,normal,8
1286,veh-0005,Vehicle_0005,37.470791,127.0637742,45.96,141.63,NORMAL,2025-01-15 08:41:25,18.73,RUNNING,normal,normal,8
1287,veh-0005,Vehicle_0005,37.4707006,127.0638645,45.96,141.63,NORMAL,2025-01-15 08:41:26,18.67,RUNNING,normal,normal,8
1288,veh-0005,Vehicle_0005,37.4706102,127.0639547,45.96,141.63,NORMAL,2025-01-15 08:41:27,18.61,RUNNING,normal,normal,8
1289,veh-0005,Vehicle_0005,37.4705197,127.0640449,45.96,141.63,NORMAL,2025-01-15 08:41:28,18.56,RUNNING,normal,normal,8
1290,veh-0005,Vehicle_0005,37.4704293,127.0641351,45.96,141.63,NORMAL,2025-01-15 08:41:29,18.5,RUNNING,normal,normal,8
1291,veh-0005,Vehicle_0005,37.4703388,127.0642254,45.96,141.63,NORMAL,2025-01-15 08:41:30,18.45,RUNNING,normal,normal,8
1292,veh-0005,Vehicle_0005,37.4702484,127.0643156,45.96,141.63,NORMAL,2025-01-15 08:41:31,18.39,RUNNING,normal,normal,8
1293,veh-0005,Vehicle_0005,37.470158,127.0644058,45.96,141.63,NORMAL,2025-01-15 08:41:32,18.33,RUNNING,normal,normal,8
1294,veh-0005,Vehicle_0005,37.4700675,127.064496,45.96,141.63,NORMAL,2025-01-15 08:41:33,18.28,RUNNING,normal,normal,8
1295,veh-0005,Vehicle_0005,37.4699771,127.0645863,45.96,141.63,NORMAL,2025-01-15 08:41:34,18.22,RUNNING,normal,normal,8
1296,veh-0005,Vehicle_0005,37.4698866,127.0646765,45.96,141.63,NORMAL,2025-01-15 08:41:35,18.17,RUNNING,normal,normal,8
1297,veh-0005,Vehicle_0005,37.4697962,127.0647667,45.96,141.63,NORMAL,2025-01-15 08:41:36,18.11,RUNNING,normal,normal,8
1298,veh-0005,Vehicle_0005,37.4697058,127.0648569,45.96,141.63,NORMAL,2025-01-15 08:41:37,18.05,RUNNING,normal,normal,8
